url,title,property type,property size,parking,lift,floor,price,service_charge,year built,building registration type,preferred tennant,interior,garage size,front road size,common area,bedrooms,bathrooms,location,country
https://rents.com.bd/property/affordable-cozzy-furnished-flat-for-rent-in-baridhara-diplomatic-zone/,Affordable & Cozzy Furnished Flat for rent in Baridhara Diplomatic zone,"Furnished Apartment For Rent In Dhaka, Residential",3400 Sq Ft/ 278 Square Meter,01 Car Parking,01 available,, BDT 170000, BDT 20000,2014, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Gulshan",Bangladesh
https://rents.com.bd/property/your-desirable-cozy-house-is-for-rent-in-gulshan-with-satisfactory-price/,Your Desirable Cozy House Is For Rent In Gulshan With Satisfactory Price,"Residential, Residential Apartment",2700 Sq Ft/ 216 Sq. Meter,01 Car Parking,02 available,4th, BDT 80000, BDT 10000,2018, Residential, Family, Unfurnished,150 Sq Ft, 60 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-6500-sq-ft-in-the-prestigious-community-of-gulshan-is-up-for-rent/,"Stunning Luxury Home Of 6500 Sq Ft In The Prestigious Community Of Gulshan, Is Up For Rent","Luxury Collection, Residential, Residential Apartment",6500 Sq Ft/ 520 Sq. Meter,02 Car Parking,02 available,2nd, BDT 450000, BDT 30000,2017, Residential, Family, Unfurnished,150 Sq Ft, 40 Ft, 150 Sq Ft,05 Bedrooms,05 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-dazzling-3600-sq-ft-fully-furnished-apartment-is-up-for-rent-in-north-gulshan/,A Dazzling 3600 Sq Ft Fully Furnished Apartment Is Up For Rent In North Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",3600 Sq Ft/ 288 Sq. Meter,02 Car Parking,01 available,6th, BDT 210000, BDT 15000,2016, Residential, Family, Furnished,350 Sq Ft, 50 Ft, 150 Sq Ft,04 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-new-apartment-is-up-for-rent-in-baridhara-diplomatic-zone/,Stunning Views With Quality Finishing New Apartment Is Up For Rent In Baridhara Diplomatic Zone,"Luxury Collection, Residential, Residential Apartment",4471 Sq Ft/ 358 Sq. Meter,02 Car Parking,02 available,, BDT 370000, BDT 25000,2020, Residential, Family, Unfurnished,300 Sq Ft, 20 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka- 1212",Bangladesh
https://rents.com.bd/property/a-nice-and-comfortable-2200-sq-ft-furnished-flat-is-up-for-rent-in-gulshan-2/,A Nice And Comfortable 2200 Sq Ft Furnished Flat Is Up For Rent In Gulshan 2,"Furnished Apartment For Rent In Dhaka, Residential",2200 Sq Ft/ 176 Sq. Meter,01 Car Parking,01 available,3rd, BDT 125000, BDT 12000,2020, Residential, Family, Furnished,150 Sq Ft, 50 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/uniquely-designed-3500-sq-ft-flat-is-up-for-rent-in-north-gulshan/,Uniquely Designed 3500 Sq Ft Flat Is Up For Rent In North Gulshan,"Luxury Collection, Residential, Residential Apartment",3500 Sq Ft/ 280 Sq. Meter,02 Car Parking,02 available,2nd, BDT 255000, BDT 25000,2019, Residential, Family, Unfurnished,150 Sq Ft, 60 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/brand-new-luxurious-furnished-apartment-now-available-for-rent-in-gulshan/,Brand New Luxurious Furnished Apartment Now Available For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2250 Sq Ft/ 180 Sq. Meter,01 Car Parking,02 available,7th, BDT 185000, BDT 15000,2020, Residential, Family, Furnished,150 Sq Ft, 50 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-apartment-of-3500-sq-ft-is-up-for-rent-is-situated-in-north-gulshan/,A Modern Well-planned Apartment Of 3500 Sq Ft Is Up For Rent Is Situated In North Gulshan,"Residential, Residential Apartment",3500 Sq Ft/ 280 Sq. Meter,02 Car Parking,02 available,5th, BDT 250000, BDT 25000,2019, Residential, Family, Unfurnished,150 Sq Ft, 60 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-apartment-of-3500-sq-ft-is-up-for-rent-is-situated-in-north-gulshan-2/,A Modern Well-planned Apartment Of 3500 Sq Ft Is Up For Rent Is Situated In North Gulshan,"Residential, Residential Apartment",3500 Sq Ft/ 280 Sq. Meter,02 Car Parking,01 available,1st, BDT 180000, Not Fixed Yet,2021, Residential, Family, Unfurnished,150 Sq Ft, 40 Ft, 150 Sq Ft,04 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-brand-new-apartment-is-up-for-rent-in-north-gulshan/,Stunning Views With Quality Finishing Brand New Apartment Is Up For Rent In North Gulshan,"Luxury Collection, Residential, Residential Apartment",4200 Sq Ft/ 336 Sq. Meter,02 Car Parking,02 available,, BDT 375000, BDT 25000,2021, Residential, Family, Non-Furnished,350 Sq Ft, 60 Ft, 480 Sq Ft,04 Bedrooms,04 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/brand-new-3500-sq-ft-commercial-floor-now-available-for-rent-in-gulshan-avenue/,Brand New 3500 Sq Ft Commercial Floor Now Available For Rent In Gulshan Avenue,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",3500 Sq Ft/ 280 Sq. Meter,02 Car Parking,02 available,12th floor ," BDT 560,000 (BDT 160 per Sq Ft)", At Actual,2018, Commercial, Corporate Office or MNC/ Restaurant, Un-Furnished,300 Sq Ft, 100 Ft, 800 Sq Ft,,,"Gulshan Avenue, Gulshan",Bangladesh
https://rents.com.bd/property/exclusive-luxurious-7000-sq-ft-duplex-apartment-for-rent-in-north-gulshan/,Exclusive Luxurious 7000 Sq Ft Duplex Apartment For Rent in North Gulshan,"Luxury Collection, Residential, Residential Apartment",7000 Sq Ft/ 560 Sq. Meter,02 Car Parking,02 available,, BDT 700000, BDT 50000,2020, Residential, Family, Non-Furnished,350 Sq Ft, 60 Ft, 880 Sq Ft,05 Bedrooms,05 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/luxurious-4400-sq-ft-duplex-apartment-for-rent-in-north-gulshan/,Luxurious 4400 Sq Ft Duplex Apartment For Rent in North Gulshan,"Luxury Collection, Residential, Residential Apartment",4400 Sq Ft/ 352 Sq. Meter,02 Car Parking,02 available,, BDT 250000, BDT 25000,2018, Residential, Family, Non-Furnished,350 Sq Ft, 60 Ft, 480 Sq Ft,06 Bedrooms,05 Bathrooms,"North Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/gym-swimming-pool-facilized-full-furnished-studio-apartment-for-rent-in-gulshan/,GYM & Swimming Pool Facilized Full Furnished Studio Apartment For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",1000 Sq Ft/ 80 Sq. Meter,01 Car Parking,03 available,8th, BDT 85000, BDT 7500,2016, Residential, Family, Furnished,150 Sq Ft, 50 Ft, 150 Sq Ft,01 Bedrooms,01 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/luxurious-fully-furnished-apartment-now-available-for-rent-in-gulshan/,Luxurious Fully Furnished Apartment Now Available For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",3100 Sq Ft/ 280 Sq. Meter,01 Car Parking,01 available,1st, BDT 150000, BDT 11000,2005, Residential, Family, Furnished,150 Sq Ft, 50 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/affordable-and-nice-full-furnished-apartment-now-available-for-rent-in-gulshan-north/,Affordable and Nice Full Furnished Apartment Now Available For Rent In Gulshan North,"Furnished Apartment For Rent In Dhaka, Residential",2550 Sq Ft/ 204 Sq. Meter,01 Car Parking,01 available,4th," BDT100,000", BDT 7500,2014, Residential, Family, Furnished,150 Sq Ft, 25 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan North, Dhaka 1212",Bangladesh
https://rents.com.bd/property/2600-sq-ft-nice-fully-furnished-apartment-is-up-for-rent-in-banani/,2600 Sq Ft Nice Fully Furnished Apartment Is Up For Rent in Banani,"Furnished Apartment For Rent In Dhaka, Residential",2600 Sq Ft/ 208 Sq. Meter,01 Car Parking,02 available,, BDT 85000, BDT 8000,2015, Residential, Family, Furnished,150 Sq Ft, 25 Ft, 150 Sq Ft,03 Bedrooms,04 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/affordable-1930-sq-ft-office-space-for-rent-in-banani-area-near-road-2/,Affordable 1930 Sq Ft Office Space For Rent In Banani Area Near Road 2,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",1930 Sq Ft/ 155 Sq. Meter,01 Car Parking,01 available,4th floor ," BDT 70,000 (Package Price)", BDT 7000,2019, Residential, Corporate Office or Small Office, Un-Furnished,150 Sq Ft, 20 Ft, 150 Sq Ft,,,"Banani, Dhaka 1212",Bangladesh
https://rents.com.bd/property/1400-sq-ft-new-commercial-floor-up-for-rent-in-banani-near-road-11/,1400 Sq Ft New Commercial Floor Up For Rent In Banani Near Road 11,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space, Restaurants Space, Shop Space",1400 Sq Ft/ 112 Sq. Meter,01 Car Parking,02 available,2nd floor ," BDT 308,000 (BDT 220 per Sq Ft)", At Actual,2021, Commercial, Corporate Office or Restaurant, Un-Furnished,150 Sq Ft, 100 Ft, 110 Sq Ft,,,"Banani 11, Dhaka",Bangladesh
https://rents.com.bd/property/a-cozy-3-bedroom-flat-now-available-for-rent-in-gulshan-with-satisfactory-price/,A Cozy 3 Bedroom Flat Now Available For Rent in Gulshan With Satisfactory Price,"Residential, Residential Apartment",2220 Sq Ft/ 178 Sq. Meter,01 Car Parking,01 available,, BDT 50000, BDT 7000,2012, Residential, Family, Non-Furnished,150 Sq Ft, 25 Ft, 180 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan 1, Dhaka 1212",Bangladesh
https://rents.com.bd/property/3350-sq-ft-commercial-floor-up-for-rent-in-banani-near-road-11/,3350 Sq Ft Commercial Floor Up For Rent In Banani Near Road 11,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",3350 Sq Ft/ 268 Sq. Meter,02 Car Parking,02 available,3rd floor ," BDT 536,000 (BDT 160 per Sq Ft)", At Actual,2017, Commercial, Corporate Office or MNC, Un-Furnished,300 Sq Ft, 100 Ft, 350 Sq Ft,,,"Banani 11, Dhaka",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-full-furnished-apartment-now-available-for-rent-in-gulshan/,A Nicely Constructed Full Furnished Apartment Now Available For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2600 Sq Ft/ 208 Sq. Meter,01 Car Parking,01 available,4th, BDT 160000, BDT 7500,2020, Residential, Family, Furnished,150 Sq Ft, 25 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/affordable-fully-furnished-flat-now-available-for-rent-in-near-gulshan-1/,Affordable Fully Furnished Flat Now Available For Rent In Near Gulshan 1,"Furnished Apartment For Rent In Dhaka, Residential",1850 Sq Ft/ 148 Sq. Meter,01 Car Parking,01 available,5th, BDT 55000, BDT 7500,2011, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/modern-structure-4600-sq-ft-brand-new-commercial-space-for-rent-in-gulshan-avenue/,Modern Structure 4600 Sq Ft Brand New Commercial Space For Rent In Gulshan Avenue,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",4600 Sq Ft/ 368 Sq. Meter,02 Car Parking,03 available,5th to 8th floor ," BDT 690,000 (BDT 150 per Sq Ft)", At Actual,2021, Commercial, Corporate Office or MNC, Un-Furnished,300 Sq Ft, 100 Ft, 800 Sq Ft,,,"Gulshan Avenue, Gulshan",Bangladesh
https://rents.com.bd/property/affordable-and-cozy-3-bedroom-flat-now-available-for-rent-in-gulshan/,Affordable And Cozy 3 Bedroom Flat Now Available For Rent in Gulshan,"Residential, Residential Apartment",3000 Sq Ft/ 240 Sq. Meter,01 Car Parking,01 available,, BDT 90000, BDT 10000,2016, Residential, Family, Non-Furnished,150 Sq Ft, 25 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/modern-structure-brand-new-fully-furnished-luxury-apartment-for-rent-in-banani/,Modern Structure Brand New Fully Furnished Luxury Apartment For Rent in Banani,"Furnished Apartment For Rent In Dhaka, Luxury Collection, Residential",5000 Sq Ft/ 400 Sq. Meter,02 Car Parking,02 available,, BDT 300000, BDT 10000,2020, Residential, Family, Furnished,330 Sq Ft, 15 Ft, 750 Sq Ft,04 Bedrooms,05 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/stunning-luxury-apartment-of-3370-sq-ft-in-the-prestigious-community-of-gulshan-is-up-for-rent/,"Stunning Luxury Apartment Of 3370 Sq Ft In The Prestigious Community Of Gulshan, Is Up For Rent","Residential, Residential Apartment",3370 Sq Ft/ 270 Sq. Meter,02 Car Parking,02 available,, BDT 165000, Not Fixed yet,2021, Residential, Family, Non-Furnished,350 Sq Ft, 15 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/swimming-pool-facilized-luxury-all-around-3500-sq-ft-flat-for-rent-in-gulshan/,Swimming Pool Facilized Luxury All Around 3500 Sq Ft Flat For Rent In Gulshan,"Luxury Collection, Residential, Residential Apartment",3500 Sq Ft/ 280 Sq. Meter,01 Car Parking,02 available,, BDT 220000, BDT 20000,2021, Residential, Family, Semi-furnished,150 Sq Ft, 15 Ft, 550 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/comfy-residential-flat-for-rent-in-near-gulshan-2-with-satisfactory-price/,Comfy Residential Flat For Rent In Near Gulshan 2 With Satisfactory Price.,"Residential, Residential Apartment",2400 Sq Ft/ 192 Sq. Meter,01 Car Parking,01 available,, BDT 110000, BDT 10000,2018, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-03-bedroom-apartment-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed 03 Bedroom Apartment for Rent in Baridhara Diplomatic Zone,"Residential, Residential Apartment",3475 Sq Ft/ 278 Sq. Meter,02 Car Parking,02 available,, BDT 200000, BDT 25000,2020, Residential, Family, Unfurnished,300 Sq Ft, 20 Ft, 550 Sq Ft,03 Bedrooms,03 Bathrooms,"Baridhara Diplomatic Zone, Dhaka- 1212",Bangladesh
https://rents.com.bd/property/uniquely-designed-4-bedroom-flat-available-for-rent-in-banani-area/,Uniquely Designed 4 Bedroom Flat Available for Rent in Banani Area,"Residential, Residential Apartment",3000 Sq Ft/ 240 Sq. Meter,01 Car Parking,01 available,, BDT 120000, BDT 10000,2021, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 400 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka",Bangladesh
https://rents.com.bd/property/stunning-2600-sq-ft-apartment-for-rent-in-gulshan-near-road-120/,Stunning 2600 Sq Ft Apartment For Rent in Gulshan Near Road 120,"Residential, Residential Apartment",2600 Sq Ft/ 208 Sq. Meter,01 Car Parking,01 available,, BDT 75000, BDT 10000,2019, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/beautiful-03-bedroom-flat-for-rent-in-gulshan-near-road-97/,Beautiful 03 Bedroom Flat For Rent in Gulshan Near Road 97,"Residential, Residential Apartment",1800 Sq Ft/ 144 Sq. Meter,01 Car Parking,01 available,, BDT 60000, BDT 8000,2016, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 250 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-2600-sq-ft-flat-for-rent-in-gulshan/,A Nicely Constructed 2600 Sq Ft Flat For Rent in Gulshan,"Residential, Residential Apartment",2600 Sq Ft/ 208 Sq. Meter,01 Car Parking,01 available,, BDT 125000, BDT 10000,2016, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-dazzling-3-bedroom-fully-furnished-flat-available-for-rent-in-near-gulshan-2/,A Dazzling 3 Bedroom Fully Furnished Flat Available For Rent In Near Gulshan 2,"Furnished Apartment For Rent In Dhaka, Residential",2650 Sq Ft/ 212 Sq. Meter,01 Car Parking,01 available,2nd, BDT 125000, BDT 10000,2017, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/stunning-fully-furnished-flat-available-for-rent-in-gulshan/,Stunning Fully Furnished Flat Available For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2300 Sq Ft/ 184 Sq. Meter,01 Car Parking,01 available,6th, BDT 185000, BDT 10000,2017, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/luxury-apartment-for-rent-in-gulshan-with-gym-and-swimming-pool-facilized/,Luxury Apartment For Rent in Gulshan with GYM and Swimming Pool Facilized,"Luxury Collection, Residential, Residential Apartment",4400 Sq Ft/ 352 Square Meter,02 Car Parking,02 available,, BDT 250000, BDT 20000,2021, Residential, Family, Unfurnished,300 Sq Ft, 15 Ft, 450 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan 2, Dhaka, Bangladesh",Bangladesh
https://rents.com.bd/property/budget-friendly-fully-furnished-flat-available-for-rent-in-gulshan/,Budget Friendly Fully Furnished Flat Available For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",1850 Sq Ft/ 148 Sq. Meter,01 Car Parking,01 available,3rd, BDT 100000, BDT 10000,2016, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/2400-sq-ft-nice-flat-for-rent-in-gulshan-near-road-110/,2400 Sq Ft Nice Flat For Rent in Gulshan Near Road 110,"Residential, Residential Apartment",2400 Sq Ft/ 192 Sq. Meter,01 Car Parking,01 available,, BDT 75000, BDT 10000,2018, Residential, Family, Unfurnished,150 Sq Ft, 15 Ft, 350 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/this-vacant-18000-sq-ft-furnished-commercial-space-for-rent-in-gulshan/,This Vacant 18000 Sq Ft Furnished Commercial Space For Rent In Gulshan,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",18000 Sq Ft/ 1440 Sq. Meter,08 Car Parking,01 available,"2nd, 3rd and 5th"," BDT 22,00,000", At Actual,2000, Commercial, Corporate Office or MNC, Furnished,300 Sq Ft, 60 Ft, 400 Sq Ft,,,"Gulshan 1, Dhaka, Dhaka District, Dhaka Division, 1212, Bangladesh",Bangladesh
https://rents.com.bd/property/04-bedroom-nice-flat-for-rent-in-gulshan-near-road-110/,04 Bedroom Nice Flat For Rent in Gulshan Near Road 110,"Residential, Residential Apartment",3500 Sq Ft/ 280 Square Meter,02 Car Parking,02 available,, BDT 150000, BDT 10000,2020, Residential, Family, Unfurnished,300 Sq Ft, 15 Ft, 450 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh",Bangladesh
https://rents.com.bd/property/good-looking-03-bedroom-furnished-flat-for-rent-in-gulshan-2/,Good Looking 03 Bedroom Furnished Flat For Rent In Gulshan 2,"Furnished Apartment For Rent In Dhaka, Residential",1850 Sq Ft/ 148 Sq. Meter,01 Car Parking,01 available,1st, BDT 85000, BDT 7000,2008, Residential, Family, Furnished,150 Sq Ft, 15 Ft, 150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh",Bangladesh
https://rents.com.bd/property/swimming-pool-facilized-new-luxury-apartment-for-rent-in-gulshan/,Swimming Pool Facilized New Luxury Apartment For Rent in Gulshan,"Luxury Collection, Residential, Residential Apartment",3750 Sq Ft/ 300 Square Meter,02 Car Parking,02 available,, BDT 275000, BDT 25000,2021, Residential, Family, Unfurnished,300 Sq Ft, 15 Ft, 450 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh",Bangladesh
